1;0;83
2;189;67
3;262;77
4;309;77
5;391;20
6;356;59
7;336;1
8;321;79
9;332;67
10;371;25
11;357;93
12;325;54
13;334;53
14;330;8
15;307;99
16;341;2
17;368;16
18;354;98
19;369;88
20;396;70
21;360;49
22;395;39
23;336;91
24;309;92
25;351;40
26;365;65
27;322;66
28;314;61
29;358;95
30;301;29
31;314;90
32;385;61
33;319;12
34;304;11
35;357;26
36;342;56
37;384;38
38;333;94
39;349;73
40;340;12
41;349;64
42;361;59
43;343;92
44;372;26
45;318;80
46;334;52
47;392;36
48;344;24
49;361;82
50;342;48
