0,0
0.2,0
0.4,0
0.6000000000000001,0
0.8,0
1,0
1.2,0
1.4,0
1.6,0
1.8,0
2,0
2.2,0
2.4,0
2.6,0
2.8,0
3,0
3.2,0
3.4,0
3.6,0
3.8,0
4,0
4.2,0
4.4,0
4.600000000000001,0
4.800000000000001,0
5,0
5.2,0
5.4,0
5.600000000000001,0
5.800000000000001,0
6,0
6.2,0
6.4,0
6.600000000000001,0
6.800000000000001,0
7,0
7.2,0
7.4,0
7.600000000000001,0
7.800000000000001,0
8,0
8.200000000000001,0
8.4,0
8.6,0
8.800000000000001,0
9,0
9.200000000000001,0
9.4,0
9.600000000000001,0
9.800000000000001,0
10,0
10.2,0
10.4,0
10.6,0
10.8,0
11,0
11.2,0
11.4,0
11.6,0
11.8,0
12,0
12.2,0
12.4,0
12.6,0
12.8,0
13,0
13.2,0
13.4,0
13.6,0
13.8,0
14,0
14.2,0
14.4,0
14.6,0
14.8,0
15,0
15.2,0
15.4,0
15.6,0
15.8,0
16,0
16.2,0
16.4,0
16.6,0
16.8,0
17,0
17.2,0
17.4,0
17.6,0
17.8,0
18,0
18.2,0
18.4,0
18.6,0
18.8,0
19,0
19.2,0
19.4,0
19.6,0
19.8,0
20,0
20.2,0
20.4,0
20.6,0
20.8,0
21,0
21.2,0
21.4,0
21.6,0
21.8,0
22,0
22.2,0
22.4,0
22.6,0
22.8,0
23,0
23.2,0
23.4,0
23.6,0
23.8,0
24,0
24.2,0
24.4,0
24.6,0
24.8,0
25,0
25.2,0
25.4,0
25.6,0
25.8,0
26,0
26.2,0
26.4,0
26.6,0
26.8,0
27,0
27.2,0
27.4,0
27.6,0
27.8,0
28,0
28.2,0
28.4,0
28.6,0
28.8,0
29,0
29.2,0
29.4,0
29.6,0
29.8,0
30,0
30.2,0
30.4,0
30.6,0
30.8,0
31,0
31.2,0
31.4,0
31.6,0
31.8,0
32,0
32.2,0
32.4,0
32.6,0
32.8,0
33,0
33.2,0
33.4,0
33.6,0
33.8,0
34,0
34.2,0
34.4,0
34.6,0
34.8,0
35,0
35.2,0
35.4,0
35.6,0
35.8,0
36,0
36.2,0
36.4,0
36.6,0
36.8,0
37,0
37.2,0
37.4,0
37.6,0
37.8,0
38,0
38.2,0
38.40000000000001,0
38.6,0
38.8,0
39,0
39.2,0
39.40000000000001,0
39.6,0
39.8,0
40,0
40.2,0
40.40000000000001,0
40.6,0
40.8,0
41,0
41.2,0
41.40000000000001,0
41.6,0
41.8,0
42,0
42.2,0
42.40000000000001,0
42.6,0
42.8,0
43,0
43.2,0
43.40000000000001,0
43.6,0
43.8,0
44,0
44.2,0
44.40000000000001,0
44.6,0
44.8,0
45,0
45.2,15
45.40000000000001,15
45.6,15
45.8,20
46,20
46.2,20
46.40000000000001,15
46.6,15
46.8,25
47,20
47.2,15
47.40000000000001,15
47.6,15
47.8,15
48,20
48.2,15
48.40000000000001,25
48.6,20
48.8,30
49,25
49.2,15
49.40000000000001,20
49.6,15
49.8,20
50,20
50.2,25
50.40000000000001,25
50.6,15
50.8,20
51,15
51.2,25
51.40000000000001,30
51.6,20
51.8,20
52,20
52.2,20
52.40000000000001,10
52.6,15
52.8,20
53,25
53.2,30
53.40000000000001,20
53.6,20
53.8,20
54,20
54.2,15
54.40000000000001,25
54.6,20
54.8,25
55,0
55.2,0
55.40000000000001,0
55.6,0
55.8,0
56,0
56.2,0
56.40000000000001,0
56.6,0
56.8,0
57,0
57.2,0
57.40000000000001,0
57.6,0
57.8,0
58,0
58.2,0
58.40000000000001,0
58.6,0
58.8,0
59,15
59.2,30
59.40000000000001,20
59.6,15
59.8,30
60,20
60.2,20
60.40000000000001,20
60.6,25
60.8,15
61,15
61.2,25
61.40000000000001,15
61.6,15
61.8,30
62,15
62.2,15
62.40000000000001,30
62.6,20
62.8,20
63,15
63.2,20
63.40000000000001,20
63.6,40
63.8,20
64,15
64.2,15
64.40000000000001,20
64.60000000000001,25
64.8,10
65,20
65.2,15
65.40000000000001,10
65.60000000000001,30
65.8,25
66,15
66.2,35
66.40000000000001,15
66.60000000000001,15
66.8,25
67,20
67.2,15
67.40000000000001,15
67.60000000000001,20
67.8,15
68,25
68.2,20
68.40000000000001,15
68.60000000000001,20
68.8,20
69,20
69.2,15
69.40000000000001,15
69.60000000000001,15
69.8,25
70,25
70.2,20
70.40000000000001,30
70.60000000000001,10
70.8,25
71,20
71.2,20
71.40000000000001,35
71.60000000000001,15
71.8,20
72,20
72.2,20
72.40000000000001,25
72.60000000000001,35
72.8,10
73,15
73.2,30
73.40000000000001,10
73.60000000000001,15
73.8,25
74,10
74.2,15
74.40000000000001,15
74.60000000000001,15
74.8,15
75,20
75.2,20
75.40000000000001,10
75.60000000000001,15
75.8,25
76,30
76.2,20
76.40000000000001,20
76.60000000000001,15
76.80000000000001,10
77,25
77.2,25
77.40000000000001,25
77.60000000000001,25
77.80000000000001,25
78,20
78.2,20
78.40000000000001,15
78.60000000000001,20
78.80000000000001,35
79,20
79.2,20
79.40000000000001,20
79.60000000000001,15
79.80000000000001,30
80,10
80.2,30
80.40000000000001,25
80.60000000000001,20
80.80000000000001,20
81,20
81.2,20
81.40000000000001,20
81.60000000000001,20
81.80000000000001,25
82,25
82.2,25
82.40000000000001,20
82.60000000000001,20
82.80000000000001,20
83,20
83.2,10
83.40000000000001,20
83.60000000000001,20
83.80000000000001,20
84,20
84.2,25
84.40000000000001,10
84.60000000000001,20
84.80000000000001,15
85,15
85.2,25
85.40000000000001,15
85.60000000000001,20
85.80000000000001,15
86,20
86.2,35
86.40000000000001,20
86.60000000000001,10
86.80000000000001,25
87,35
87.2,20
87.40000000000001,30
87.60000000000001,30
87.80000000000001,30
88,15
88.2,20
88.40000000000001,20
88.60000000000001,15
88.80000000000001,25
89,20
89.2,20
89.40000000000001,15
89.60000000000001,15
89.80000000000001,25
90,10
90.2,20
90.40000000000001,15
90.60000000000001,25
90.80000000000001,15
91,15
91.2,15
91.40000000000001,20
91.60000000000001,25
91.80000000000001,10
92,30
92.2,15
92.40000000000001,25
92.60000000000001,20
92.80000000000001,20
93,20
93.2,20
93.40000000000001,15
93.60000000000001,20
93.80000000000001,15
94,25
94.2,15
94.40000000000001,20
94.60000000000001,20
94.80000000000001,25
95,20
95.2,20
95.40000000000001,20
