 topology_rogers_ca.sdnController (#0 - ScenarioSim3_4-0-20180716-19:15:39-11279),
13674.161,136.740999999999985
13683.047,136.8299999999999835
13691.155,136.911000000000001
13698.128,136.9809999999999941
13701.61,137.0159999999999621
13706.243,137.0620000000000113
13708.358,137.0829999999999695
13711.004,137.1100000000000132
13711.598,137.1150000000000087
13717.353,137.1730000000000013
13726.113,137.2609999999999667
13728.062,137.2799999999999723
13737.247,137.3720000000000137
13744.659,137.4459999999999688
13745.86,137.4579999999999695
13755.229,137.5519999999999636
13758.574,137.584999999999979
13765.167,137.6510000000000098
13766.921,137.6689999999999823
13774.171,137.740999999999985
13775.33,137.7529999999999855
13776.975,137.7690000000000048
13785.974,137.8589999999999798
13793.456,137.9339999999999685
13794.025,137.9399999999999975
13798.999,137.9889999999999755
13808.804,138.0879999999999648
13809.678,138.0960000000000031
13810.643,138.1059999999999941
13814.507,138.1449999999999813
13823.142,138.2309999999999941
13830.436,138.3039999999999731
13836.101,138.3609999999999893
13841.883,138.4180000000000057
13845.562,138.4549999999999833
13848.626,138.4859999999999893
13852.049,138.5199999999999813
13861.936,138.6189999999999707
13869.51,138.6949999999999926
13875.25,138.752000000000009
13878.396,138.782999999999958
13887.845,138.8779999999999855
13894.418,138.9439999999999595
13900.016,139
13905.189,139.0509999999999872
13910.836,139.1080000000000036
13915.686,139.1560000000000053
13916.198,139.161000000000001
13925.21,139.252000000000009
13926.251,139.262
13931.797,139.317000000000007
13937.941,139.3789999999999618
13946.21,139.4619999999999887
13953.526,139.5349999999999676
13960.782,139.6069999999999706
13963.222,139.6320000000000045
13963.608,139.6359999999999667
13973.248,139.7319999999999706
13980.979,139.8089999999999685
13988.391,139.8829999999999808
13990.56,139.9049999999999723
13992.94,139.9289999999999731
14001.971,140.0190000000000048
14008.415,140.0840000000000026
14008.844,140.0879999999999648
14012.242,140.1220000000000137
14015.573,140.1549999999999723
14022.848,140.228000000000008
14023.845,140.2379999999999988
14029.691,140.2959999999999917
14034.447,140.3439999999999935
14042.014,140.4199999999999583
14050.214,140.502000000000009
14052.729,140.5269999999999862
14055.711,140.5569999999999588
14065.034,140.6499999999999766
14066.543,140.6649999999999632
14076.473,140.7640000000000093
14079.776,140.7969999999999681
14081.421,140.8139999999999641
14089.56,140.8949999999999812
14094.689,140.9459999999999688
14096.093,140.9599999999999788
14104.728,141.0469999999999681
14107.002,141.0699999999999926
14110.479,141.1039999999999845
14111.168,141.1109999999999892
14113.594,141.1349999999999903
14120.651,141.20599999999996
14127.962,141.278999999999996
14131.914,141.3189999999999595
14141.689,141.4159999999999965
14144.797,141.447000000000002
14149.834,141.4979999999999898
14157.02,141.5699999999999926
14160.944,141.6089999999999798
14164.304,141.6429999999999718
14168.223,141.6819999999999587
14175.501,141.754999999999995
14183.446,141.8340000000000026
14191.598,141.9149999999999632
14198.659,141.9859999999999892
14200.836,142.0079999999999806
14204.025,142.0399999999999632
14213.763,142.137
14223.509,142.2350000000000131
14225.133,142.2509999999999757
14234.049,142.3399999999999745
14236.957,142.3689999999999707
14243.966,142.4389999999999641
14245.764,142.4569999999999931
14250.172,142.5009999999999757
14253.627,142.5360000000000008
14255.7,142.5569999999999587
14260.501,142.6049999999999608
14267.151,142.6709999999999916
14272.373,142.7230000000000126
14279.912,142.7989999999999778
14288.448,142.8839999999999571
14294.489,142.9439999999999595
14303.383,143.032999999999958
14308.339,143.0829999999999695
14310.54,143.1049999999999608
14311.72,143.1169999999999611
14317.949,143.1789999999999731
14325.796,143.2570000000000045
14326.911,143.2690000000000048
14331.827,143.317999999999983
14336.417,143.3639999999999755
14344.958,143.4490000000000117
14348.181,143.4809999999999941
14349.529,143.4950000000000041
14352.694,143.5260000000000098
14362.345,143.6229999999999898
14367.171,143.6709999999999916
14372.083,143.71999999999997
14379.381,143.7930000000000057
14380.105,143.8009999999999872
14380.797,143.8069999999999587
14383.598,143.8349999999999788
14392.39,143.9230000000000013
14401.416,144.0140000000000093
14408.764,144.0869999999999885
14412.104,144.1209999999999803
14413.869,144.1379999999999762
14423.57,144.2350000000000131
14432.962,144.3290000000000071
14437.403,144.373999999999966
14442.466,144.4239999999999778
14446.136,144.4610000000000121
14456.134,144.5609999999999782
14464.032,144.6399999999999858
14466.005,144.6599999999999676
14470.676,144.70599999999996
14476.025,144.7599999999999902
14476.781,144.7669999999999952
14479.683,144.7959999999999915
14487.971,144.8789999999999616
14491.013,144.9099999999999676
14498.918,144.9889999999999753
14504.829,145.0480000000000013
14509.979,145.0989999999999891
14519.196,145.1909999999999735
14519.293,145.1920000000000068
14527.346,145.2729999999999671
14528.71,145.286999999999977
14535.949,145.3589999999999797
14543.069,145.4300000000000062
14548.661,145.4859999999999891
14554.57,145.5449999999999583
14563.793,145.637
14570.793,145.7069999999999931
14575.717,145.7570000000000045
14579.326,145.7930000000000057
14588.064,145.879999999999995
14594.358,145.9429999999999828
14602.698,146.0260000000000097
14607.046,146.0699999999999926
14609.184,146.0910000000000075
14613.322,146.1329999999999806
14621.034,146.2099999999999788
14625.184,146.2509999999999757
14625.306,146.2529999999999853
14625.627,146.2559999999999712
14628.855,146.2880000000000103
14629.465,146.2939999999999822
14631.761,146.3170000000000068
14640.254,146.4019999999999862
14645.323,146.452999999999974
14652.278,146.5219999999999907
14659.647,146.5960000000000031
14661.951,146.6189999999999707
14662.928,146.6289999999999616
14664.109,146.6409999999999621
14669.258,146.6920000000000068
14669.665,146.6959999999999688
14679.049,146.7899999999999632
14683.846,146.8379999999999647
14686.132,146.8609999999999891
14692.012,146.9199999999999583
14698.783,146.9869999999999658
