7;3;10;7.59003
7;1;10;8.22085
7;4;10;8.27347
7;2;10;6.13758
7;6;10;1.92429
7;5;10;5.06754
8;4;10;5.04421
8;5;10;1.20268
8;2;10;3.20291
8;6;10;2.09376
8;3;10;3.97207
8;7;10;3.99888
9;3;10;7.87692
9;4;10;9.16494
9;2;10;7.51845
9;1;10;6.00564
9;8;10;4.33992
9;6;10;4.03213
10;9;10;1.3737
10;6;10;2.70907
10;2;10;6.24433
10;3;10;6.77751
10;4;10;7.9958
10;8;10;3.04257
11;7;10;4.88646
11;3;10;7.90624
11;8;10;4.34095
11;10;10;1.35083
11;4;10;9.18725
11;2;10;7.52555
12;10;10;7.47928
12;7;10;7.53176
12;6;10;8.48749
12;3;10;14.0778
12;11;10;6.78539
12;9;10;6.85975
13;12;10;8.29308
13;6;10;16.6826
13;3;10;22.3643
13;7;10;15.4689
13;8;10;18.3965
13;9;10;15.0141
14;5;10;21.1489
14;2;10;22.6057
14;3;10;23.8847
14;12;10;10.3716
14;11;10;17.1265
14;13;10;4.11732
15;10;10;26.2203
15;14;10;8.85774
15;13;10;10.7049
15;12;10;18.7582
15;11;10;25.5265
15;7;10;25.3137
16;4;10;31.8321
16;15;10;2.90641
16;14;10;7.16938
16;13;10;9.9958
16;11;10;24.2712
16;2;10;29.7019
17;1;10;30.3649
17;12;10;17.6377
17;2;10;30.5894
17;11;10;24.3041
17;6;10;25.933
17;16;10;4.948
18;15;10;2.70331
18;16;10;2.03665
18;5;10;27.2326
18;8;10;26.0303
18;17;10;3.49527
18;9;10;23.061
19;18;10;2.63916
19;17;10;6.12161
19;12;10;15.9054
19;9;10;22.7287
19;3;10;29.2449
19;10;10;23.1643
20;14;10;5.68979
20;5;10;26.8199
20;17;10;4.20767
20;19;10;1.96322
20;15;10;3.28523
20;18;10;0.721609
21;6;10;34.307
21;17;10;9.56579
21;15;10;7.71017
21;16;10;9.21821
21;10;10;33.8613
21;13;10;18.4148
22;8;10;39.2654
22;18;10;13.3041
22;19;10;14.6199
22;17;10;11.7961
22;10;10;36.7724
22;3;10;43.2306
23;17;10;19.2384
23;15;10;17.8184
23;18;10;20.4159
23;21;10;10.2384
23;14;10;26.5186
23;16;10;19.45
24;15;10;22.7826
24;23;10;5.52147
24;11;10;48.1713
24;16;10;24.6504
24;21;10;15.4562
24;12;10;41.4547
25;20;10;29.9119
25;3;10;59.396
25;4;10;60.1763
25;21;10;19.3628
25;22;10;17.0295
25;13;10;37.7673
26;4;10;4.57798
26;5;10;7.81566
26;3;10;5.98373
26;10;10;11.7084
26;8;10;8.68036
26;2;10;5.53556
27;6;10;10.7778
27;5;10;8.34577
27;10;10;12.4181
27;11;10;13.6579
27;4;10;4.53255
27;26;10;2.25742
28;9;10;9.82877
28;21;10;37.6076
28;10;10;8.46228
28;26;10;5.33869
28;8;10;6.00045
28;12;10;13.4762
29;1;10;13.0466
29;11;10;11.6938
29;21;10;34.9203
29;6;10;7.89018
29;15;10;28.0728
29;13;10;19.7358
30;7;10;2.93612
30;18;10;23.1054
30;22;10;36.3762
30;28;10;4.6114
30;8;10;6.00415
30;4;10;8.88584
31;9;10;6.54636
31;6;10;3.0455
31;28;10;4.93179
31;7;10;1.60666
31;12;10;8.60414
31;30;10;1.34918
32;23;10;47.1754
32;20;10;26.3674
32;31;10;4.09565
32;29;10;6.80242
32;7;10;4.20079
32;11;10;6.73502
33;26;10;8.87155
33;2;10;7.90962
33;9;10;11.024
33;25;10;53.287
33;17;10;27.6611
33;32;10;6.1564
34;4;10;5.70034
34;30;10;5.31697
34;28;10;0.760643
34;14;10;22.277
34;32;10;3.90028
34;2;10;4.67609
35;6;10;4.65128
35;18;10;25.5162
35;12;10;11.4849
35;2;10;5.24152
35;5;10;5.8802
35;31;10;2.88104
1;28;10;9.37072
1;30;10;10.336
1;13;10;21.0155
1;27;10;9.5119
1;35;10;9.57741
1;22;10;42.0971
2;27;10;6.20824
2;31;10;6.21397
2;20;10;28.2952
2;12;10;13.1223
2;29;10;8.48591
2;22;10;42.03
3;28;10;6.21433
3;30;10;8.66368
3;31;10;7.90371
3;35;10;7.12704
3;33;10;9.79043
3;34;10;6.36854
4;12;10;15.131
4;35;10;7.03654
4;32;10;4.22614
4;29;10;10.0025
4;21;10;41.0105
4;28;10;5.71281
5;31;10;5.7241
5;15;10;29.8636
5;11;10;5.31237
5;9;10;5.29727
5;32;10;2.60522
5;33;10;8.68523
6;11;10;3.98773
6;28;10;5.85136
6;20;10;23.7042
6;14;10;18.0204
6;26;10;9.69634
6;32;10;3.10985
